Age,Gender,Job_Level,Monthly_Income,Hourly_Rate,Years_at_Company,Years_in_Current_Role,Years_Since_Last_Promotion,Work_Life_Balance,Job_Satisfaction,Performance_Rating,Training_Hours_Last_Year,Overtime,Project_Count,Average_Hours_Worked_Per_Week,Absenteeism,Work_Environment_Satisfaction,Relationship_with_Manager,Job_Involvement,Distance_From_Home,Number_of_Companies_Worked,Attrition,Marital_Status_Married,Marital_Status_Single,Department_HR,Department_IT,Department_Marketing,Department_Sales,Job_Role_Assistant,Job_Role_Executive,Job_Role_Manager,Salary_Experience_Ratio,Workload_Score,Overall_Satisfaction_Index,Career_Stagnation_Ratio,Is_Overworked,High_Absenteeism,Age_Group_Millennial,Age_Group_Gen_X,Age_Group_Boomer
38,1,3,19169,53,5,3,3,4,4,2,89,1,3,30,3,2,3,4,49,4,0,False,False,False,False,False,True,False,False,False,3194.8333333333335,90,3.25,0.5,0,0,False,True,False
48,0,2,6875,59,2,9,6,2,3,3,75,0,2,58,9,1,4,3,5,3,1,False,False,False,False,False,True,False,False,False,2291.6666666666665,116,2.75,3.0,1,1,False,False,True
44,1,4,10079,43,26,10,5,4,5,4,2,1,9,38,7,1,2,4,49,1,0,True,False,False,True,False,False,True,False,False,373.2962962962963,342,3.0,0.37037037037037035,0,1,False,True,False
52,1,4,15914,45,16,13,3,2,2,4,37,1,7,39,13,2,1,4,47,4,0,True,False,False,False,False,False,True,False,False,936.1176470588235,273,2.25,0.7647058823529411,0,1,False,False,True
55,1,3,10109,16,21,11,9,2,4,1,93,0,8,56,16,2,4,4,48,3,1,False,True,True,False,False,False,False,True,False,459.5,448,3.5,0.5,1,1,False,False,True
48,1,3,18037,51,4,1,1,4,1,2,35,0,8,59,5,2,1,2,9,3,1,False,False,False,False,True,False,False,False,False,3607.4,472,1.5,0.2,1,0,False,False,True
45,0,4,14882,58,22,14,3,4,4,1,59,0,9,38,3,4,2,3,27,3,0,True,False,False,True,False,False,True,False,False,647.0434782608696,342,3.25,0.6086956521739131,0,0,False,False,True
23,0,4,11909,93,15,2,0,4,4,3,81,1,5,38,8,2,1,3,3,1,0,True,False,True,False,False,False,True,False,False,744.3125,190,2.5,0.125,0,1,False,False,False
33,0,4,15100,84,10,6,7,2,4,3,76,1,3,52,14,2,1,2,8,2,0,False,False,True,False,False,False,True,False,False,1372.7272727272727,156,2.25,0.5454545454545454,1,1,True,False,False
46,1,1,4428,77,22,12,3,1,2,1,66,1,8,39,17,4,2,3,20,3,0,False,False,False,True,False,False,True,False,False,192.52173913043478,312,2.75,0.5217391304347826,0,1,False,False,True
52,0,4,4822,89,6,4,1,2,5,1,3,0,1,58,18,3,3,3,10,3,0,False,True,False,False,True,False,False,False,False,688.8571428571429,58,3.5,0.5714285714285714,1,1,False,False,True
41,0,5,8804,67,7,12,4,4,3,3,11,1,4,59,9,1,4,3,16,4,0,False,True,False,False,False,False,False,False,True,1100.5,236,2.75,1.5,1,1,False,True,False
22,0,2,18461,90,2,10,0,1,1,3,10,0,2,54,13,4,2,2,12,4,0,True,False,False,True,False,False,True,False,False,6153.666666666667,108,2.25,3.3333333333333335,1,1,False,False,False
42,0,2,17451,17,4,1,1,1,3,2,10,0,2,52,6,4,4,2,2,4,0,False,True,False,True,False,False,False,False,False,3490.2,104,3.25,0.2,1,1,False,True,False
40,0,3,11662,33,15,10,7,1,2,1,56,0,1,57,1,4,2,4,40,4,0,True,False,False,True,False,False,True,False,False,728.875,57,3.0,0.625,1,0,False,True,False
42,0,4,9137,59,13,4,3,4,3,1,42,1,4,58,6,4,3,4,42,2,0,False,True,False,False,True,False,False,False,False,652.6428571428571,232,3.5,0.2857142857142857,1,1,False,True,False
23,1,2,9341,75,9,2,8,2,3,2,46,1,4,40,3,2,2,4,3,2,0,False,False,False,True,False,False,False,True,False,934.1,160,2.75,0.2,0,0,False,False,False
40,1,2,13443,69,5,13,9,1,1,1,20,0,2,40,7,1,2,4,25,2,0,False,True,False,True,False,False,False,False,True,2240.5,80,2.0,2.1666666666666665,0,1,False,True,False
56,0,5,10563,85,17,9,3,3,4,2,22,1,2,46,7,1,3,1,9,3,0,True,False,False,False,False,True,False,False,False,586.8333333333334,92,2.25,0.5,1,1,False,False,True
50,1,5,12593,90,6,7,1,2,5,3,60,1,9,55,1,4,4,2,46,1,1,False,True,False,False,False,True,False,False,False,1799.0,495,3.75,1.0,1,0,False,False,True
40,1,1,15870,43,14,6,7,3,5,4,46,0,6,50,3,1,3,4,31,3,1,True,False,False,False,False,True,False,False,False,1058.0,300,3.25,0.4,1,0,False,True,False
45,0,1,15891,62,5,13,9,2,3,4,80,0,7,48,7,1,1,2,36,1,1,True,False,False,False,False,True,True,False,False,2648.5,336,1.75,2.1666666666666665,1,1,False,False,True
54,1,2,12912,86,2,14,3,2,1,3,64,1,7,56,0,3,2,2,21,4,1,False,True,False,True,False,False,False,True,False,4304.0,392,2.0,4.666666666666667,1,0,False,False,True
57,0,3,17903,77,14,12,7,3,5,3,37,0,6,30,15,4,2,3,7,4,1,False,True,False,False,False,True,True,False,False,1193.5333333333333,180,3.5,0.8,0,1,False,False,True
43,1,2,3578,35,19,9,1,2,5,4,95,1,4,38,11,4,2,1,43,3,0,True,False,True,False,False,False,False,True,False,178.9,152,3.0,0.45,0,1,False,True,False
30,0,3,8004,71,19,13,3,4,5,2,6,0,6,48,11,4,1,4,20,4,0,False,False,False,False,False,False,False,False,True,400.2,288,3.5,0.65,1,1,True,False,False
48,1,2,13675,27,28,8,0,2,3,2,13,1,9,52,19,4,1,4,37,2,0,False,True,False,False,False,True,True,False,False,471.55172413793105,468,3.0,0.27586206896551724,1,1,False,False,True
22,1,5,5600,41,23,2,7,1,2,4,64,0,9,33,12,4,4,4,30,3,0,True,False,False,False,True,False,False,False,False,233.33333333333334,297,3.5,0.08333333333333333,0,1,False,False,False
20,1,4,17282,82,13,3,5,4,3,3,37,0,8,57,17,1,3,2,47,4,0,False,False,False,False,False,False,False,False,True,1234.4285714285713,456,2.25,0.21428571428571427,1,1,False,False,False
38,1,2,11934,78,21,14,1,2,3,2,49,0,4,39,14,1,4,4,39,2,1,True,False,True,False,False,False,True,False,False,542.4545454545455,156,3.0,0.6363636363636364,0,1,False,True,False
41,0,1,7270,23,12,7,2,3,2,2,72,1,1,52,3,2,1,4,34,2,0,False,True,False,False,False,False,False,True,False,559.2307692307693,52,2.25,0.5384615384615384,1,0,False,True,False
33,1,3,15096,88,28,10,5,3,5,3,29,0,8,37,5,4,3,1,46,4,0,True,False,False,False,False,False,True,False,False,520.551724137931,296,3.25,0.3448275862068966,0,0,True,False,False
33,0,3,19097,89,25,4,9,2,3,3,33,1,6,31,9,3,4,1,4,2,0,True,False,True,False,False,False,True,False,False,734.5,186,2.75,0.15384615384615385,0,1,True,False,False
35,0,2,16214,21,1,11,8,1,4,4,25,0,8,47,6,4,1,3,29,1,0,True,False,False,False,False,True,False,False,False,8107.0,376,3.0,5.5,1,1,False,True,False
52,1,3,5030,25,3,6,9,3,5,2,52,1,3,30,12,3,2,2,6,2,0,False,True,True,False,False,False,False,False,False,1257.5,90,3.0,1.5,0,1,False,False,True
32,1,1,8859,42,10,9,6,4,5,4,16,1,2,52,5,4,2,4,40,1,0,False,False,False,False,True,False,False,False,True,805.3636363636364,104,3.75,0.8181818181818182,1,0,True,False,False
57,0,5,10181,86,8,7,8,4,5,1,85,0,1,47,14,1,2,1,19,2,0,False,False,True,False,False,False,False,False,False,1131.2222222222222,47,2.25,0.7777777777777778,1,1,False,False,True
31,1,4,16215,41,13,14,9,2,3,2,18,0,2,59,13,3,1,2,49,2,1,False,False,False,True,False,False,True,False,False,1158.2142857142858,118,2.25,1.0,1,1,True,False,False
57,0,4,16723,36,19,3,3,2,1,4,61,1,3,32,0,3,4,4,10,1,0,False,False,False,True,False,False,True,False,False,836.15,96,3.0,0.15,0,0,False,False,True
58,1,3,15590,56,3,14,7,3,1,4,12,0,2,51,17,4,2,2,34,4,0,False,True,False,False,False,False,False,True,False,3897.5,102,2.25,3.5,1,1,False,False,True
52,0,2,7943,46,24,6,1,1,2,1,79,1,6,47,8,1,4,2,41,4,1,True,False,False,False,False,True,True,False,False,317.72,282,2.25,0.24,1,1,False,False,True
52,1,3,17581,28,26,7,1,4,1,1,43,1,3,56,19,3,1,4,16,1,0,False,False,False,False,False,True,False,False,True,651.1481481481482,168,2.25,0.25925925925925924,1,1,False,False,True
48,1,1,13647,40,3,1,3,1,5,3,27,1,3,45,17,1,2,4,3,1,1,False,False,False,True,False,False,False,False,True,3411.75,135,3.0,0.25,0,1,False,False,True
24,0,2,12646,69,27,13,2,3,4,2,45,1,1,38,15,3,1,3,22,1,0,False,True,False,False,True,False,False,False,False,451.64285714285717,38,2.75,0.4642857142857143,0,1,False,False,False
25,0,5,5126,89,18,7,7,3,4,4,81,1,8,30,9,4,3,1,16,2,0,True,False,True,False,False,False,False,True,False,269.7894736842105,240,3.0,0.3684210526315789,0,1,True,False,False
50,0,1,11192,85,3,14,1,3,5,2,75,0,5,45,6,2,2,2,31,1,1,True,False,True,False,False,False,True,False,False,2798.0,225,2.75,3.5,0,1,False,False,True
35,1,5,8083,69,29,5,3,3,3,1,80,0,4,57,5,1,2,1,17,1,0,False,False,True,False,False,False,False,False,False,269.43333333333334,228,1.75,0.16666666666666666,1,0,False,True,False
50,1,2,19248,59,12,14,8,4,3,2,82,1,2,36,14,2,4,1,37,3,0,False,False,False,False,True,False,True,False,False,1480.6153846153845,72,2.5,1.0769230769230769,0,1,False,False,True
44,1,5,9609,44,2,7,8,1,5,4,57,1,2,59,2,3,1,3,23,4,0,True,False,False,False,True,False,False,False,True,3203.0,118,3.0,2.3333333333333335,1,0,False,True,False
52,1,1,10678,80,8,14,3,3,5,3,35,1,3,48,6,2,3,4,38,4,0,False,True,True,False,False,False,False,False,True,1186.4444444444443,144,3.5,1.5555555555555556,1,1,False,False,True
32,0,1,13734,40,28,13,2,4,2,2,38,1,7,59,17,4,1,3,27,3,0,True,False,True,False,False,False,False,True,False,473.58620689655174,413,2.5,0.4482758620689655,1,1,True,False,False
29,0,3,13060,15,21,13,0,1,3,4,18,1,8,33,8,2,3,3,5,2,0,True,False,False,False,True,False,True,False,False,593.6363636363636,264,2.75,0.5909090909090909,0,1,True,False,False
43,1,2,14378,38,14,7,0,1,1,3,87,1,9,34,4,3,2,2,25,2,0,False,False,True,False,False,False,True,False,False,958.5333333333333,306,2.0,0.4666666666666667,0,0,False,True,False
29,1,4,16758,69,19,6,7,1,1,4,90,0,1,58,14,4,4,4,11,3,0,False,True,False,False,True,False,False,False,True,837.9,58,3.25,0.3,1,1,True,False,False
50,1,4,16617,79,11,13,8,4,3,2,36,0,1,56,14,4,1,3,9,1,0,False,True,False,False,False,False,False,True,False,1384.75,56,2.75,1.0833333333333333,1,1,False,False,True
32,0,5,14587,39,16,3,8,2,4,3,64,1,6,49,15,3,4,2,5,3,0,False,True,False,True,False,False,False,False,False,858.0588235294117,294,3.25,0.17647058823529413,1,1,True,False,False
22,0,4,17269,56,14,9,4,2,5,1,50,1,8,30,5,1,1,1,24,4,0,False,False,False,True,False,False,False,True,False,1151.2666666666667,240,2.0,0.6,0,0,False,False,False
53,1,4,6661,58,8,13,1,2,2,2,47,0,5,38,4,2,3,4,16,4,0,False,True,False,False,True,False,False,False,False,740.1111111111111,190,2.75,1.4444444444444444,0,0,False,False,True
47,0,1,14575,83,24,5,6,3,2,1,19,1,4,56,13,3,4,2,2,2,0,False,True,True,False,False,False,False,False,False,583.0,224,2.75,0.2,1,1,False,False,True
38,1,1,7109,26,27,9,3,2,2,4,44,0,9,44,16,4,2,3,2,4,0,False,False,False,True,False,False,False,False,True,253.89285714285714,396,2.75,0.32142857142857145,0,1,False,True,False
42,1,1,13348,22,20,3,9,2,1,1,25,1,2,54,9,1,1,2,20,4,0,True,False,False,False,False,True,False,False,False,635.6190476190476,108,1.25,0.14285714285714285,1,1,False,True,False
51,0,4,15101,77,14,14,3,4,4,2,38,0,3,57,11,1,4,1,4,1,1,False,True,True,False,False,False,True,False,False,1006.7333333333333,171,2.5,0.9333333333333333,1,1,False,False,True
32,0,5,5090,92,25,7,3,3,4,4,2,0,2,41,12,2,2,3,34,1,0,True,False,False,False,True,False,False,False,True,195.76923076923077,82,2.75,0.2692307692307692,0,1,True,False,False
52,0,2,14064,34,12,5,9,4,2,2,75,1,7,47,0,3,3,4,8,2,0,False,True,False,False,False,True,False,True,False,1081.8461538461538,329,3.0,0.38461538461538464,1,0,False,False,True
53,0,3,15762,54,17,14,2,4,5,1,32,0,7,39,0,4,3,4,2,2,0,True,False,False,False,True,False,False,True,False,875.6666666666666,273,4.0,0.7777777777777778,0,0,False,False,True
52,1,5,4098,87,23,14,3,2,5,3,23,0,4,45,3,3,4,2,15,1,1,True,False,True,False,False,False,False,False,False,170.75,180,3.5,0.5833333333333334,0,0,False,False,True
24,0,1,4950,19,12,7,1,1,5,2,83,0,9,38,15,3,4,4,42,1,0,False,False,False,False,False,False,True,False,False,380.7692307692308,342,4.0,0.5384615384615384,0,1,False,False,False
22,0,5,6378,15,21,8,8,1,2,3,50,1,7,35,15,3,4,2,8,2,0,False,False,False,False,False,False,False,True,False,289.90909090909093,245,2.75,0.36363636363636365,0,1,False,False,False
26,0,2,13744,25,12,11,6,3,5,3,21,0,3,47,15,2,2,3,24,2,0,False,True,False,False,False,False,False,False,False,1057.2307692307693,141,3.0,0.8461538461538461,1,1,True,False,False
43,0,1,9223,18,12,8,0,4,3,3,57,1,4,59,10,2,4,2,45,4,0,False,True,True,False,False,False,False,True,False,709.4615384615385,236,2.75,0.6153846153846154,1,1,False,True,False
41,1,2,16995,52,7,5,4,3,2,2,78,1,1,37,3,4,1,2,33,4,0,False,False,True,False,False,False,True,False,False,2124.375,37,2.25,0.625,0,0,False,True,False
42,1,3,5010,31,10,11,1,1,4,2,19,0,8,39,14,1,3,4,29,2,1,False,True,False,False,False,True,False,False,False,455.45454545454544,312,3.0,1.0,0,1,False,True,False
49,0,5,3493,82,16,14,2,4,1,1,22,0,1,56,4,1,3,1,1,2,0,False,True,True,False,False,False,True,False,False,205.47058823529412,56,1.5,0.8235294117647058,1,0,False,False,True
37,0,3,8378,46,27,12,2,4,3,2,58,0,3,42,4,2,3,1,26,1,1,False,False,True,False,False,False,False,False,False,299.2142857142857,126,2.25,0.42857142857142855,0,0,False,True,False
51,1,4,17961,19,24,5,6,3,1,4,86,0,8,30,11,1,2,3,48,1,1,True,False,False,False,False,True,True,False,False,718.44,240,1.75,0.2,0,1,False,False,True
26,1,5,7943,36,3,13,2,4,3,4,49,0,7,45,13,2,3,3,4,3,0,False,True,False,False,False,True,False,True,False,1985.75,315,2.75,3.25,0,1,True,False,False
52,0,4,13350,92,3,8,6,4,2,2,31,1,7,39,11,4,3,4,2,4,0,False,False,False,False,True,False,False,True,False,3337.5,273,3.25,2.0,0,1,False,False,True
24,1,2,17133,99,1,14,7,3,4,2,51,0,8,42,3,3,4,4,24,4,0,False,True,False,True,False,False,True,False,False,8566.5,336,3.75,7.0,0,0,False,False,False
47,1,4,13486,96,5,6,1,3,3,4,73,1,8,32,0,3,1,4,5,4,0,False,True,False,True,False,False,False,True,False,2247.6666666666665,256,2.75,1.0,0,0,False,False,True
27,1,2,16791,81,8,6,0,4,2,1,58,0,3,50,19,3,1,2,6,1,0,False,False,False,False,True,False,False,True,False,1865.6666666666667,150,2.0,0.6666666666666666,1,1,True,False,False
34,1,3,16335,25,17,2,5,4,4,3,93,0,1,30,4,2,3,1,31,2,0,False,False,False,False,False,False,False,False,False,907.5,30,2.5,0.1111111111111111,0,0,True,False,False
23,0,1,8791,39,16,7,8,3,1,2,82,1,6,51,10,1,2,4,27,2,0,False,True,True,False,False,False,True,False,False,517.1176470588235,306,2.0,0.4117647058823529,1,1,False,False,False
53,1,3,16663,56,16,10,5,1,3,3,56,1,5,43,18,3,3,1,49,1,0,False,True,False,False,False,True,False,False,False,980.1764705882352,215,2.5,0.5882352941176471,0,1,False,False,True
24,1,4,14094,49,18,7,7,4,2,2,30,1,6,47,17,2,2,4,32,4,0,True,False,False,False,False,True,False,True,False,741.7894736842105,282,2.5,0.3684210526315789,1,1,False,False,False
52,0,2,5400,93,18,6,4,3,3,2,53,0,3,44,19,2,2,1,31,4,1,True,False,False,False,False,False,False,True,False,284.2105263157895,132,2.0,0.3157894736842105,0,1,False,False,True
24,0,4,6398,73,14,14,7,2,5,2,83,0,2,55,6,2,4,4,17,4,0,False,False,False,False,False,True,False,False,True,426.53333333333336,110,3.75,0.9333333333333333,1,1,False,False,False
57,0,1,15657,62,12,14,3,3,3,2,3,1,3,35,14,2,3,1,36,1,0,False,True,False,False,False,False,True,False,False,1204.3846153846155,105,2.25,1.0769230769230769,0,1,False,False,True
53,1,5,6968,99,10,11,5,3,4,1,19,0,1,44,17,4,2,2,17,1,0,False,False,False,False,True,False,True,False,False,633.4545454545455,44,3.0,1.0,0,1,False,False,True
45,0,5,18453,17,2,2,7,1,5,1,72,0,4,43,6,4,4,3,43,3,0,False,False,False,False,False,False,False,False,False,6151.0,172,4.0,0.6666666666666666,0,1,False,False,True
20,1,5,13849,38,21,11,0,2,4,3,43,1,4,37,7,2,2,3,15,3,0,False,True,False,True,False,False,True,False,False,629.5,148,2.75,0.5,0,1,False,False,False
23,0,4,5677,83,26,13,5,4,1,2,25,0,5,40,5,3,1,4,33,4,1,True,False,False,False,False,False,False,False,False,210.25925925925927,200,2.25,0.48148148148148145,0,0,False,False,False
58,1,5,13300,47,23,5,7,3,5,2,18,1,1,43,8,2,2,4,22,4,0,False,False,False,False,True,False,False,True,False,554.1666666666666,43,3.25,0.20833333333333334,0,1,False,False,True
45,0,2,16047,84,28,6,4,3,5,2,90,0,8,50,11,4,3,2,14,4,0,False,False,False,False,False,False,False,False,True,553.3448275862069,400,3.5,0.20689655172413793,1,1,False,False,True
52,0,1,16063,61,3,12,2,1,4,1,38,1,3,36,16,4,4,1,26,4,0,False,True,False,False,True,False,False,True,False,4015.75,108,3.25,3.0,0,1,False,False,True
52,1,3,10315,67,1,4,4,3,2,3,18,1,6,52,17,3,2,3,15,4,0,True,False,False,True,False,False,False,False,False,5157.5,312,2.5,2.0,1,1,False,False,True
27,0,2,12261,59,9,10,2,3,3,3,95,0,4,33,19,1,2,4,2,3,1,True,False,True,False,False,False,False,False,False,1226.1,132,2.5,1.0,0,1,True,False,False
39,0,1,4141,85,25,14,5,4,1,2,46,0,4,44,2,2,3,4,28,2,1,False,True,False,False,True,False,False,False,True,159.26923076923077,176,2.5,0.5384615384615384,0,0,False,True,False
35,0,3,4566,97,4,6,5,3,1,4,73,0,1,36,19,2,3,1,12,4,0,False,False,True,False,False,False,False,True,False,913.2,36,1.75,1.2,0,1,False,True,False
40,0,5,10380,71,21,5,4,1,2,2,35,0,5,55,10,4,3,4,6,1,0,False,True,False,False,True,False,True,False,False,471.8181818181818,275,3.25,0.22727272727272727,1,1,False,True,False
45,0,3,9297,99,16,11,6,3,4,2,87,0,8,33,18,1,3,4,40,1,0,False,True,False,False,False,False,False,False,True,546.8823529411765,264,3.0,0.6470588235294118,0,1,False,False,True
42,1,4,12107,84,4,10,6,2,1,2,36,0,8,44,11,1,1,2,42,1,0,True,False,True,False,False,False,True,False,False,2421.4,352,1.25,2.0,0,1,False,True,False
37,1,4,7536,54,24,12,5,3,3,3,35,0,3,33,15,4,1,1,4,1,0,False,False,False,False,True,False,False,True,False,301.44,99,2.25,0.48,0,1,False,True,False
50,0,5,6856,17,17,9,5,1,2,4,82,1,3,39,18,4,2,2,12,3,0,False,False,False,False,True,False,False,False,True,380.8888888888889,117,2.5,0.5,0,1,False,False,True
31,0,5,5904,63,15,11,3,2,5,4,50,0,1,57,8,4,3,2,9,1,0,True,False,True,False,False,False,False,True,False,369.0,57,3.5,0.6875,1,1,True,False,False
20,1,2,8988,28,4,6,3,1,3,4,87,0,9,58,16,1,2,2,18,4,0,False,False,False,False,True,False,False,True,False,1797.6,522,2.0,1.2,1,1,False,False,False
28,1,2,8656,34,4,1,2,3,4,4,13,0,7,55,9,2,4,2,4,3,0,False,False,True,False,False,False,True,False,False,1731.2,385,3.0,0.2,1,1,True,False,False
22,0,4,12993,92,12,10,9,3,4,4,37,0,8,41,2,3,1,2,5,1,0,False,True,False,True,False,False,True,False,False,999.4615384615385,328,2.5,0.7692307692307693,0,0,False,False,False
45,1,1,4660,80,3,10,6,1,2,2,78,1,1,30,15,4,2,4,28,2,0,False,True,False,False,False,True,True,False,False,1165.0,30,3.0,2.5,0,1,False,False,True
28,0,2,10852,39,20,1,2,4,5,4,52,1,4,44,7,1,3,4,41,2,0,False,True,False,True,False,False,False,True,False,516.7619047619048,176,3.25,0.047619047619047616,0,1,True,False,False
35,0,1,16712,18,23,2,8,3,5,4,58,0,6,45,17,1,2,4,2,4,0,False,False,True,False,False,False,False,False,False,696.3333333333334,270,3.0,0.08333333333333333,0,1,False,True,False
43,0,4,9093,55,5,2,8,2,2,1,10,0,4,30,10,2,3,3,24,4,0,False,False,False,False,False,False,False,True,False,1515.5,120,2.5,0.3333333333333333,0,1,False,True,False
33,0,2,19977,77,19,13,5,1,2,2,78,1,3,30,9,1,4,2,4,3,1,False,False,False,False,False,False,False,False,False,998.85,90,2.25,0.65,0,1,True,False,False
22,1,1,5070,62,6,14,6,3,2,2,21,1,3,42,3,3,4,1,40,3,0,False,False,False,False,False,True,False,False,True,724.2857142857143,126,2.5,2.0,0,0,False,False,False
53,1,1,3647,69,28,11,2,2,5,4,3,0,4,59,12,1,3,2,41,4,0,True,False,True,False,False,False,True,False,False,125.75862068965517,236,2.75,0.3793103448275862,1,1,False,False,True
52,1,2,4329,16,26,4,2,3,4,4,56,1,7,50,17,3,2,3,28,1,1,True,False,False,False,True,False,True,False,False,160.33333333333334,350,3.0,0.14814814814814814,1,1,False,False,True
43,0,5,17936,37,9,14,0,3,4,3,87,0,1,44,2,4,1,1,15,3,0,False,False,False,True,False,False,False,True,False,1793.6,44,2.5,1.4,0,0,False,True,False
28,1,3,10025,62,3,13,5,4,3,4,25,1,1,57,1,1,3,3,4,3,1,False,True,False,True,False,False,False,False,False,2506.25,57,2.5,3.25,1,0,True,False,False
32,0,5,4234,99,2,10,2,4,4,2,4,0,6,49,9,4,2,1,32,4,0,False,True,False,False,False,True,False,False,True,1411.3333333333333,294,2.75,3.3333333333333335,1,1,True,False,False
21,0,3,8479,29,25,12,0,1,2,4,62,1,5,32,12,1,3,3,19,4,0,True,False,False,False,False,True,False,True,False,326.11538461538464,160,2.25,0.46153846153846156,0,1,False,False,False
26,1,1,5830,65,21,2,7,2,3,3,56,1,4,35,19,1,3,3,22,2,1,True,False,False,False,False,True,False,False,True,265.0,140,2.5,0.09090909090909091,0,1,True,False,False
40,0,2,12264,38,10,14,7,2,1,1,11,1,4,36,11,2,3,3,2,3,1,False,False,False,False,False,True,False,False,False,1114.909090909091,144,2.25,1.2727272727272727,0,1,False,True,False
38,0,4,10754,34,5,8,7,2,5,2,51,1,3,57,4,4,1,2,8,4,1,False,False,False,False,False,True,True,False,False,1792.3333333333333,171,3.0,1.3333333333333333,1,0,False,True,False
44,0,2,9879,70,29,8,7,3,3,4,1,1,7,47,16,3,4,3,36,2,0,False,False,False,False,False,True,True,False,False,329.3,329,3.25,0.26666666666666666,1,1,False,True,False
41,1,5,10173,52,7,11,4,3,1,1,37,1,4,47,16,1,2,1,8,4,0,False,False,False,False,True,False,False,False,False,1271.625,188,1.25,1.375,1,1,False,True,False
30,0,3,16138,39,15,2,6,1,2,1,56,1,2,53,4,3,1,1,24,3,0,False,False,False,False,True,False,True,False,False,1008.625,106,1.75,0.125,1,0,True,False,False
52,1,2,17287,66,2,9,2,1,4,1,38,1,6,34,17,3,1,4,40,1,0,False,True,False,True,False,False,False,True,False,5762.333333333333,204,3.0,3.0,0,1,False,False,True
51,0,3,7618,65,10,9,9,3,4,3,29,0,3,34,19,4,2,4,33,3,0,False,True,False,True,False,False,False,False,False,692.5454545454545,102,3.5,0.8181818181818182,0,1,False,False,True
40,1,5,8495,61,11,9,1,3,3,2,27,1,4,58,4,2,3,1,5,4,0,False,False,False,False,False,True,True,False,False,707.9166666666666,232,2.25,0.75,1,0,False,True,False
58,0,5,16385,82,21,9,5,2,1,3,42,1,1,36,5,1,4,4,10,1,0,False,True,False,True,False,False,False,False,False,744.7727272727273,36,2.5,0.4090909090909091,0,0,False,False,True
39,1,2,7914,94,24,12,0,3,4,2,68,1,7,50,8,2,3,2,38,1,0,False,False,False,False,False,True,False,False,True,316.56,350,2.75,0.48,1,1,False,True,False
27,1,4,19471,78,8,14,1,2,2,4,40,0,5,35,18,1,4,2,12,3,1,False,False,False,False,True,False,False,True,False,2163.4444444444443,175,2.25,1.5555555555555556,0,1,True,False,False
